year,month,day,team,opponent,location,teamscore,oppscore,canceled,postponed,OT,D1
2021,3,10,Ark.-Pine Bluff,Jackson St.,N,62.0,74.0,False,False,,2
2020,11,25,Arkansas,Mississippi Val.,H,142.0,62.0,False,False,,2
2020,11,28,Arkansas,North Texas,H,69.0,54.0,False,False,,2
2020,12,2,Arkansas,UT Arlington,H,72.0,60.0,False,False,,2
2020,12,5,Arkansas,Lipscomb,H,86.0,50.0,False,False,,2
2020,12,8,Arkansas,Tulsa,V,,,False,True,,2
2020,12,9,Arkansas,Southern U.,H,79.0,44.0,False,False,,2
2020,12,12,Arkansas,Central Ark.,H,100.0,75.0,False,False,,2
2020,12,20,Arkansas,Oral Roberts,H,87.0,76.0,False,False,,2
2020,12,22,Arkansas,Abilene Christian,H,85.0,72.0,False,False,,2
2020,12,30,Arkansas,Auburn,V,97.0,85.0,False,False,,2
2021,1,2,Arkansas,Missouri,H,68.0,81.0,False,False,,2
2021,1,6,Arkansas,Tennessee,V,74.0,79.0,False,False,,2
2021,1,9,Arkansas,Georgia,H,99.0,69.0,False,False,,2
2021,1,13,Arkansas,LSU,V,76.0,92.0,False,False,,2
2021,1,16,Arkansas,Alabama,V,59.0,90.0,False,False,,2
2021,1,20,Arkansas,Auburn,H,75.0,73.0,False,False,,2
2021,1,23,Arkansas,Vanderbilt,V,92.0,71.0,False,False,,2
2021,1,27,Arkansas,Ole Miss,H,74.0,59.0,False,False,,2
2021,1,30,Arkansas,Oklahoma St.,V,77.0,81.0,False,False,,2
2021,2,2,Arkansas,Mississippi St.,H,61.0,45.0,False,False,,2
2021,2,9,Arkansas,Kentucky,V,81.0,80.0,False,False,,2
2021,2,13,Arkansas,Missouri,V,86.0,81.0,False,False,,2
2021,2,16,Arkansas,Florida,H,75.0,64.0,False,False,,2
2021,2,24,Arkansas,Alabama,H,81.0,66.0,False,False,,2
2021,2,27,Arkansas,LSU,H,83.0,75.0,False,False,,2
2021,3,2,Arkansas,South Carolina,V,101.0,73.0,False,False,,2
2021,3,6,Arkansas,Texas A&M,H,87.0,80.0,False,False,,2
2021,3,12,Arkansas,Missouri,N,70.0,64.0,False,False,,2
2021,3,13,Arkansas,LSU,N,71.0,78.0,False,False,,2
2021,3,19,Arkansas,Colgate,N,85.0,68.0,False,False,,2
2021,3,21,Arkansas,Texas Tech,N,68.0,66.0,False,False,,2
2021,3,27,Arkansas,Oral Roberts,N,72.0,70.0,False,False,,2
2021,3,29,Arkansas,Baylor,N,72.0,81.0,False,False,,2
2020,11,25,Arkansas St.,Jackson St.,N,,,True,False,,2
2020,11,26,Arkansas St.,Coppin St.,N,,,True,False,,2
2020,11,26,Arkansas St.,Central Ark.,N,,,True,False,,2
2020,11,27,Arkansas St.,Marshall,V,56.0,70.0,False,False,,2
2020,11,27,Arkansas St.,Ole Miss,V,,,True,False,,2
2020,11,29,Arkansas St.,Morehead St.,V,61.0,69.0,False,False,,2
2020,12,2,Arkansas St.,Memphis,V,54.0,83.0,False,False,,2
2020,12,4,Arkansas St.,Crowley's Ridge,H,115.0,49.0,False,False,,1
2020,12,9,Arkansas St.,Ark.-Pine Bluff,H,74.0,75.0,False,False,,2
2020,12,11,Arkansas St.,Central Baptist,H,81.0,69.0,False,False,,1
2020,12,16,Arkansas St.,SFA,V,,,True,False,,2
2020,12,20,Arkansas St.,Champion Chris.,H,90.0,50.0,False,False,,1
2021,1,1,Arkansas St.,ULM,V,72.0,84.0,False,False,,2
2021,1,2,Arkansas St.,ULM,V,55.0,62.0,False,False,,2
2021,1,8,Arkansas St.,Texas St.,V,,,False,True,,2
2021,1,9,Arkansas St.,Texas St.,V,,,False,True,,2
2021,1,15,Arkansas St.,ULM,H,74.0,72.0,False,False,,2
2021,1,16,Arkansas St.,ULM,H,93.0,72.0,False,False,,2
2021,1,22,Arkansas St.,Louisiana,V,68.0,81.0,False,False,,2
2021,1,23,Arkansas St.,Louisiana,V,74.0,77.0,False,False,,2
2021,1,29,Arkansas St.,UT Arlington,H,83.0,75.0,False,False,,2
2021,1,30,Arkansas St.,UT Arlington,H,64.0,65.0,False,False,,2
2021,2,5,Arkansas St.,Louisiana,H,95.0,87.0,False,False,,2
2021,2,6,Arkansas St.,Louisiana,H,83.0,77.0,False,False,,2
2021,2,12,Arkansas St.,Little Rock,H,73.0,62.0,False,False,,2
2021,2,13,Arkansas St.,Little Rock,V,67.0,65.0,False,False,,2
2021,2,16,Arkansas St.,Texas St.,V,,,True,False,,2
2021,2,20,Arkansas St.,Texas St.,H,,,True,False,,2
2021,2,22,Arkansas St.,Texas St.,H,52.0,57.0,False,False,,2
2021,2,26,Arkansas St.,UT Arlington,V,71.0,73.0,False,False,,2
2021,2,27,Arkansas St.,UT Arlington,V,56.0,64.0,False,False,,2
2021,3,5,Arkansas St.,Ga. Southern,N,62.0,58.0,False,False,,2
2021,3,6,Arkansas St.,Georgia St.,N,68.0,71.0,False,False,,2
2020,11,25,Army West Point,Merchant Marine,H,93.0,32.0,False,False,,1
2020,11,27,Army West Point,Central Conn. St.,N,79.0,57.0,False,False,,2
2020,11,27,Army West Point,St. Bonaventure,N,,,True,False,,2
2020,11,28,Army West Point,Buffalo,N,78.0,74.0,False,False,,2
2020,12,2,Army West Point,Florida,N,69.0,76.0,False,False,,2
2020,12,6,Army West Point,La Salle,H,63.0,59.0,False,False,,2
2021,1,2,Army West Point,Colgate,V,57.0,101.0,False,False,,2
2021,1,3,Army West Point,Colgate,V,75.0,73.0,False,False,,2
2021,1,9,Army West Point,Holy Cross,V,83.0,68.0,False,False,,2
2021,1,10,Army West Point,Holy Cross,H,61.0,70.0,False,False,,2
2021,1,16,Army West Point,Boston U.,V,79.0,59.0,False,False,,2
2021,1,17,Army West Point,Boston U.,V,76.0,65.0,False,False,,2
2021,1,23,Army West Point,Navy,V,62.0,69.0,False,False,,2
2021,1,24,Army West Point,Navy,V,87.0,78.0,False,False,,2
2021,1,30,Army West Point,Colgate,H,,,False,True,,2
2021,1,31,Army West Point,Colgate,H,,,False,True,,2
2021,2,6,Army West Point,Holy Cross,H,,,False,True,,2
2021,2,7,Army West Point,Holy Cross,V,,,False,True,,2
2021,2,13,Army West Point,Colgate,H,74.0,84.0,False,False,,2
2021,2,14,Army West Point,Colgate,H,83.0,92.0,False,False,,2
2021,2,20,Army West Point,Holy Cross,H,69.0,65.0,False,False,,2
2021,2,21,Army West Point,Holy Cross,V,51.0,67.0,False,False,,2
2021,2,27,Army West Point,Boston U.,H,63.0,75.0,False,False,,2
2021,2,28,Army West Point,Boston U.,H,57.0,55.0,False,False,,2
2021,3,6,Army West Point,American,H,89.0,66.0,False,False,,2
2021,3,10,Army West Point,Loyola Maryland,H,63.0,67.0,False,False,,2
2021,3,22,Army West Point,Bellarmine,N,67.0,77.0,False,False,,2
2020,11,26,Auburn,Saint Joseph's,N,96.0,91.0,False,False,,2
2020,11,27,Auburn,Gonzaga,N,67.0,90.0,False,False,,2
2020,11,30,Auburn,UCF,V,55.0,63.0,False,False,,2
2020,12,4,Auburn,South Alabama,H,90.0,81.0,False,False,,2
2020,12,12,Auburn,Memphis,N,74.0,71.0,False,False,,2
2020,12,15,Auburn,Texas Southern,H,80.0,63.0,False,False,,2
2020,12,19,Auburn,Troy,H,77.0,41.0,False,False,,2
2020,12,22,Auburn,Appalachian St.,H,67.0,53.0,False,False,,2
2020,12,30,Auburn,Arkansas,H,85.0,97.0,False,False,,2
2021,1,2,Auburn,Texas A&M,V,66.0,68.0,False,False,,2
2021,1,6,Auburn,Ole Miss,V,61.0,72.0,False,False,,2
2021,1,9,Auburn,Alabama,H,90.0,94.0,False,False,,2
2021,1,13,Auburn,Georgia,V,95.0,77.0,False,False,,2
2021,1,16,Auburn,Kentucky,H,66.0,59.0,False,False,,2
2021,1,20,Auburn,Arkansas,V,73.0,75.0,False,False,,2
2021,1,23,Auburn,South Carolina,V,109.0,86.0,False,False,,2
2021,1,26,Auburn,Missouri,H,88.0,82.0,False,False,,2
2021,1,30,Auburn,Baylor,V,72.0,84.0,False,False,,2
2021,2,2,Auburn,Georgia,H,86.0,91.0,False,False,,2
2021,2,6,Auburn,Ole Miss,H,84.0,86.0,False,False,,2
2021,2,9,Auburn,Vanderbilt,V,73.0,67.0,False,False,,2
2021,2,13,Auburn,Kentucky,V,80.0,82.0,False,False,,2
2021,2,20,Auburn,LSU,V,80.0,104.0,False,False,,2
2021,2,23,Auburn,Florida,H,57.0,74.0,False,False,,2
2021,2,27,Auburn,Tennessee,H,77.0,72.0,False,False,,2
2021,3,2,Auburn,Alabama,V,58.0,70.0,False,False,,2
2021,3,6,Auburn,Mississippi St.,H,78.0,71.0,False,False,,2
2020,11,25,Austin Peay,Omaha,N,72.0,66.0,False,False,,2
2020,11,26,Austin Peay,ETSU,N,67.0,66.0,False,False,,2
2020,11,27,Austin Peay,Abilene Christian,N,72.0,80.0,False,False,,2
2020,12,4,Austin Peay,Carver,H,102.0,38.0,False,False,,1
2020,12,8,Austin Peay,Murray St.,V,57.0,87.0,False,False,,2
2020,12,14,Austin Peay,McKendree,H,82.0,68.0,False,False,,1
2020,12,15,Austin Peay,Florida A&M,H,70.0,76.0,False,False,,2
2020,12,18,Austin Peay,McNeese,H,,,True,False,,2
2020,12,21,Austin Peay,Murray St.,H,74.0,70.0,False,False,,2
2020,12,30,Austin Peay,Tennessee St.,V,68.0,59.0,False,False,,2
2021,1,2,Austin Peay,Eastern Ky.,H,75.0,80.0,False,False,,2
2021,1,9,Austin Peay,Eastern Ill.,V,74.0,71.0,False,False,,2
2021,1,16,Austin Peay,Southeast Mo. St.,V,,,False,True,,2
2021,1,21,Austin Peay,Tennessee Tech,H,72.0,69.0,False,False,,2
2021,1,23,Austin Peay,Jacksonville St.,H,70.0,76.0,False,False,,2
2021,1,28,Austin Peay,Belmont,H,76.0,81.0,False,False,,2
2021,1,30,Austin Peay,Tennessee St.,H,71.0,56.0,False,False,,2
2021,2,1,Austin Peay,SIUE,V,74.0,59.0,False,False,,2
2021,2,4,Austin Peay,Eastern Ky.,V,94.0,79.0,False,False,,2
2021,2,6,Austin Peay,Morehead St.,V,74.0,75.0,False,False,,2
2021,2,8,Austin Peay,UT Martin,V,75.0,76.0,False,False,,2
2021,2,11,Austin Peay,UT Martin,H,71.0,50.0,False,False,,2
2021,2,13,Austin Peay,Southeast Mo. St.,H,78.0,63.0,False,False,,2
2021,2,16,Austin Peay,Southeast Mo. St.,V,81.0,86.0,False,False,,2
2021,2,18,Austin Peay,SIUE,H,79.0,57.0,False,False,,2
2021,2,20,Austin Peay,Eastern Ill.,H,69.0,76.0,False,False,,2
2021,2,25,Austin Peay,Tennessee Tech,V,76.0,81.0,False,False,,2
2021,2,27,Austin Peay,Jacksonville St.,V,67.0,75.0,False,False,,2
2021,3,4,Austin Peay,Eastern Ky.,N,67.0,70.0,False,False,,2
2020,11,25,Ball St.,Northern Ky.,V,73.0,74.0,False,False,,2
2020,11,27,Ball St.,Southern Miss.,N,,,True,False,,2
2020,11,29,Ball St.,Milwaukee,V,,,True,False,,2
2020,12,2,Ball St.,Michigan,V,65.0,84.0,False,False,,2
2020,12,5,Ball St.,UIC,H,68.0,66.0,False,False,,2
2020,12,8,Ball St.,Northern Ill.,V,79.0,70.0,False,False,,2
2020,12,12,Ball St.,Illinois St.,H,82.0,66.0,False,False,,2
2020,12,19,Ball St.,Indiana St.,V,57.0,67.0,False,False,,2
2020,12,22,Ball St.,Western Mich.,V,76.0,68.0,False,False,,2
2021,1,2,Ball St.,Ohio,H,68.0,78.0,False,False,,2
2021,1,5,Ball St.,Western Mich.,H,,,False,True,,2
2021,1,9,Ball St.,Buffalo,V,69.0,86.0,False,False,,2
2021,1,12,Ball St.,Bowling Green,V,88.0,64.0,False,False,,2
2021,1,16,Ball St.,Northern Ill.,H,78.0,58.0,False,False,,2
2021,1,19,Ball St.,Miami (OH),V,71.0,81.0,False,False,,2
2021,1,23,Ball St.,Ohio,V,77.0,85.0,False,False,,2
2021,1,30,Ball St.,Akron,V,42.0,74.0,False,False,,2
2021,2,2,Ball St.,Buffalo,H,58.0,78.0,False,False,,2
2021,2,6,Ball St.,Toledo,H,81.0,67.0,False,False,,2
2021,2,9,Ball St.,Central Mich.,V,,,False,True,,2
2021,2,13,Ball St.,Eastern Mich.,V,,,False,True,,2
2021,2,16,Ball St.,Bowling Green,H,62.0,75.0,False,False,,2
2021,2,19,Ball St.,Akron,H,79.0,88.0,False,False,,2
2021,2,24,Ball St.,Kent St.,H,90.0,71.0,False,False,,2
2021,2,27,Ball St.,Central Mich.,H,97.0,91.0,False,False,,2
2021,3,2,Ball St.,Eastern Mich.,H,100.0,65.0,False,False,,2
2021,3,5,Ball St.,Toledo,V,70.0,89.0,False,False,,2
2021,3,11,Ball St.,Toledo,N,89.0,91.0,False,False,,2
2020,11,28,Baylor,Louisiana,N,112.0,82.0,False,False,,2
2020,11,29,Baylor,Washington,N,86.0,52.0,False,False,,2
2020,11,29,Baylor,Seton Hall,V,,,True,False,,2
2020,12,2,Baylor,Illinois,N,82.0,69.0,False,False,,2
2020,12,5,Baylor,Gonzaga,N,,,True,False,,2
2020,12,8,Baylor,Nicholls St.,H,,,True,False,,2
2020,12,9,Baylor,SFA,H,83.0,52.0,False,False,,2
2020,12,13,Baylor,Texas,H,,,False,True,,2
2020,12,15,Baylor,Tarleton St.,H,,,False,True,,2
2020,12,19,Baylor,Kansas St.,V,100.0,69.0,False,False,,2
2020,12,21,Baylor,Ark.-Pine Bluff,H,99.0,42.0,False,False,,2
2020,12,29,Baylor,Central Ark.,H,93.0,56.0,False,False,,2
2020,12,30,Baylor,Alcorn,H,105.0,76.0,False,False,,2
2021,1,2,Baylor,Iowa St.,V,76.0,65.0,False,False,,2
2021,1,6,Baylor,Oklahoma,H,76.0,61.0,False,False,,2
2021,1,9,Baylor,TCU,V,67.0,49.0,False,False,,2
2021,1,16,Baylor,Texas Tech,V,68.0,60.0,False,False,,2
2021,1,18,Baylor,Kansas,H,77.0,69.0,False,False,,2
2021,1,23,Baylor,Oklahoma St.,V,81.0,66.0,False,False,,2
2021,1,27,Baylor,Kansas St.,H,107.0,59.0,False,False,,2
2021,1,30,Baylor,Auburn,H,84.0,72.0,False,False,,2
2021,2,2,Baylor,Texas,V,83.0,69.0,False,False,,2
2021,2,6,Baylor,TCU,H,,,False,True,,2
2021,2,10,Baylor,Oklahoma,V,,,False,True,,2
2021,2,18,Baylor,West Virginia,H,,,False,True,,2
2021,2,23,Baylor,Iowa St.,H,77.0,72.0,False,False,,2
2021,2,27,Baylor,Kansas,V,58.0,71.0,False,False,,2
2021,3,2,Baylor,West Virginia,V,94.0,89.0,False,False,,2
2021,3,4,Baylor,Oklahoma St.,H,81.0,70.0,False,False,,2
2021,3,7,Baylor,Texas Tech,H,88.0,73.0,False,False,,2
2021,3,11,Baylor,Kansas St.,N,74.0,68.0,False,False,,2
2021,3,12,Baylor,Oklahoma St.,N,74.0,83.0,False,False,,2
2021,3,19,Baylor,Hartford,N,79.0,55.0,False,False,,2
2021,3,21,Baylor,Wisconsin,N,76.0,63.0,False,False,,2
2021,3,27,Baylor,Villanova,N,62.0,51.0,False,False,,2
2021,3,29,Baylor,Arkansas,N,81.0,72.0,False,False,,2
2021,4,3,Baylor,Houston,N,78.0,59.0,False,False,,2
2021,4,5,Baylor,Gonzaga,N,86.0,70.0,False,False,,2
2020,12,1,Bellarmine,Dayton,V,,,True,False,,2
2020,12,4,Bellarmine,Duke,V,54.0,76.0,False,False,,2
2020,12,6,Bellarmine,Howard,V,84.0,63.0,False,False,,2
2020,12,9,Bellarmine,Chattanooga,H,68.0,77.0,False,False,,2
2020,12,13,Bellarmine,Morgan St.,V,,,True,False,,2
2020,12,19,Bellarmine,Middle Tenn.,H,,,True,False,,2
2020,12,21,Bellarmine,Middle Tenn.,V,,,True,False,,2
2020,12,23,Bellarmine,Notre Dame,V,70.0,81.0,False,False,,2
2020,12,23,Bellarmine,Miami (OH),V,,,True,False,,2
2021,1,1,Bellarmine,Transylvania,H,90.0,40.0,False,False,,1
2021,1,2,Bellarmine,Mt. St. Joseph,H,90.0,38.0,False,False,,1
2021,1,8,Bellarmine,Lipscomb,H,72.0,77.0,False,False,,2
2021,1,9,Bellarmine,Lipscomb,H,58.0,65.0,False,False,,2
2021,1,15,Bellarmine,FGCU,V,74.0,60.0,False,False,,2
2021,1,16,Bellarmine,FGCU,V,80.0,63.0,False,False,,2
2021,1,22,Bellarmine,Stetson,H,67.0,62.0,False,False,,2
2021,1,23,Bellarmine,Stetson,H,76.0,65.0,False,False,,2
2021,1,29,Bellarmine,Kennesaw St.,V,84.0,67.0,False,False,,2
2021,1,30,Bellarmine,Kennesaw St.,V,84.0,79.0,False,False,,2
2021,2,5,Bellarmine,Jacksonville,H,71.0,56.0,False,False,,2
2021,2,6,Bellarmine,Jacksonville,H,63.0,44.0,False,False,,2
2021,2,12,Bellarmine,North Ala.,V,66.0,64.0,False,False,,2
2021,2,13,Bellarmine,North Ala.,V,87.0,63.0,False,False,,2
2021,2,19,Bellarmine,North Florida,V,,,False,True,,2
2021,2,20,Bellarmine,North Florida,V,,,True,False,,2
2021,2,26,Bellarmine,Liberty,H,,,True,False,,2
2021,2,27,Bellarmine,Liberty,H,78.0,94.0,False,False,,2
2021,3,4,Bellarmine,Stetson,N,70.0,73.0,False,False,,2
2021,3,22,Bellarmine,Army West Point,N,77.0,67.0,False,False,,2
2021,3,23,Bellarmine,Pepperdine,N,71.0,82.0,False,False,,2
2020,11,26,Belmont,Howard,N,95.0,78.0,False,False,,2
2020,11,27,Belmont,George Mason,N,77.0,67.0,False,False,,2
2020,11,28,Belmont,Northeastern,N,,,True,False,,2
2020,11,28,Belmont,Queens (NC),N,73.0,61.0,False,False,,1
2020,12,5,Belmont,Samford,H,83.0,96.0,False,False,,2
2020,12,8,Belmont,Tennessee St.,H,79.0,64.0,False,False,,2
2020,12,12,Belmont,Lipscomb,V,81.0,71.0,False,False,,2
2020,12,16,Belmont,Kennesaw St.,H,64.0,53.0,False,False,,2
2020,12,18,Belmont,Tennessee St.,V,88.0,63.0,False,False,,2
2020,12,21,Belmont,Evansville,V,72.0,63.0,False,False,,2
2020,12,30,Belmont,Murray St.,H,68.0,55.0,False,False,,2
2021,1,2,Belmont,UT Martin,V,90.0,69.0,False,False,,2
2021,1,7,Belmont,Southeast Mo. St.,H,77.0,66.0,False,False,,2
2021,1,9,Belmont,UT Martin,H,89.0,69.0,False,False,,2
2021,1,14,Belmont,Tennessee Tech,V,88.0,67.0,False,False,,2
2021,1,16,Belmont,Jacksonville St.,V,98.0,91.0,False,False,,2
2021,1,21,Belmont,Eastern Ill.,H,79.0,66.0,False,False,,2
2021,1,23,Belmont,SIUE,H,114.0,62.0,False,False,,2
2021,1,28,Belmont,Austin Peay,V,81.0,76.0,False,False,,2
2021,1,30,Belmont,Murray St.,V,72.0,71.0,False,False,,2
2021,2,4,Belmont,Eastern Ill.,V,89.0,61.0,False,False,,2
2021,2,6,Belmont,SIUE,V,94.0,62.0,False,False,,2
2021,2,11,Belmont,Eastern Ky.,H,92.0,74.0,False,False,,2
2021,2,13,Belmont,Morehead St.,H,73.0,58.0,False,False,,2
2021,2,18,Belmont,Jacksonville St.,H,63.0,59.0,False,False,,2
2021,2,20,Belmont,Tennessee Tech,H,90.0,66.0,False,False,,2
2021,2,25,Belmont,Eastern Ky.,V,67.0,81.0,False,False,,2
2021,2,27,Belmont,Morehead St.,V,82.0,89.0,False,False,,2
2021,3,3,Belmont,SIUE,N,78.0,61.0,False,False,,2
2021,3,5,Belmont,Jacksonville St.,N,72.0,69.0,False,False,,2
2021,3,6,Belmont,Morehead St.,N,71.0,86.0,False,False,,2
2020,11,28,Binghamton,Niagara,H,,,True,False,,2
2020,11,29,Binghamton,Niagara,H,,,True,False,,2
2020,12,1,Binghamton,Syracuse,V,,,True,False,,2
2020,12,5,Binghamton,Marist,H,65.0,68.0,False,False,,2
2020,12,6,Binghamton,Marist,V,60.0,64.0,False,False,,2
2020,12,12,Binghamton,Quinnipiac,H,,,True,False,,2
2020,12,12,Binghamton,Robert Morris,H,,,True,False,,2
2020,12,13,Binghamton,Youngstown St.,H,65.0,79.0,False,False,,2
2020,12,19,Binghamton,Stony Brook,H,59.0,73.0,False,False,,2
2020,12,20,Binghamton,Stony Brook,H,70.0,80.0,False,False,,2
2020,12,22,Binghamton,Central Conn. St.,H,,,True,False,,2
2020,12,27,Binghamton,UMBC,V,67.0,74.0,False,False,,2
2020,12,28,Binghamton,UMBC,V,75.0,69.0,False,False,,2
2021,1,2,Binghamton,Hartford,V,56.0,76.0,False,False,,2
2021,1,3,Binghamton,Hartford,V,74.0,77.0,False,False,,2
2021,1,9,Binghamton,Vermont,H,60.0,76.0,False,False,,2
2021,1,10,Binghamton,Vermont,H,44.0,84.0,False,False,,2
2021,1,16,Binghamton,UMass Lowell,H,78.0,92.0,False,False,,2
2021,1,17,Binghamton,UMass Lowell,H,67.0,77.0,False,False,,2
2021,1,23,Binghamton,Maine,V,,,False,True,,2
2021,1,24,Binghamton,Maine,V,,,False,True,,2
2021,1,30,Binghamton,New Hampshire,H,65.0,44.0,False,False,,2
2021,1,31,Binghamton,New Hampshire,H,65.0,71.0,False,False,,2
2021,2,6,Binghamton,NJIT,H,,,False,True,,2
2021,2,7,Binghamton,NJIT,H,,,False,True,,2
2021,2,13,Binghamton,Maine,V,,,True,False,,2
2021,2,14,Binghamton,Maine,V,,,True,False,,2
2021,2,20,Binghamton,Maine,V,,,True,False,,2
2021,2,20,Binghamton,NJIT,V,76.0,63.0,False,False,,2
2021,2,21,Binghamton,Maine,V,,,True,False,,2
2021,2,21,Binghamton,NJIT,V,72.0,58.0,False,False,,2
2021,2,27,Binghamton,Hartford,V,60.0,77.0,False,False,,2
2020,11,27,Boise St.,Houston,V,58.0,68.0,False,False,,2
2020,11,29,Boise St.,Sam Houston St.,N,86.0,55.0,False,False,,2
2020,12,4,Boise St.,Col. of Idaho,H,86.0,49.0,False,False,,1
2020,12,4,Boise St.,Montana Western,H,,,True,False,,1
2020,12,9,Boise St.,BYU,V,74.0,70.0,False,False,,2
2020,12,13,Boise St.,Weber St.,H,70.0,59.0,False,False,,2
2020,12,15,Boise St.,Santa Clara,H,,,True,False,,2
2020,12,21,Boise St.,New Mexico,H,77.0,53.0,False,False,,2
2020,12,22,Boise St.,LMU (CA),H,,,True,False,,2
2020,12,23,Boise St.,New Mexico,H,89.0,52.0,False,False,,2
2020,12,31,Boise St.,San Jose St.,N,106.0,54.0,False,False,,2
2021,1,2,Boise St.,San Jose St.,N,87.0,86.0,False,False,,2
2021,1,6,Boise St.,Air Force,H,78.0,59.0,False,False,,2
2021,1,8,Boise St.,Air Force,H,80.0,69.0,False,False,,2
2021,1,11,Boise St.,Wyoming,V,83.0,60.0,False,False,,2
2021,1,13,Boise St.,Wyoming,V,90.0,70.0,False,False,,2
2021,1,20,Boise St.,Fresno St.,H,73.0,51.0,False,False,,2
2021,1,27,Boise St.,Colorado St.,V,56.0,78.0,False,False,,2
2021,1,29,Boise St.,Colorado St.,V,85.0,77.0,False,False,,2
2021,2,5,Boise St.,Nevada,V,72.0,74.0,False,False,,2
2021,2,7,Boise St.,Nevada,V,62.0,73.0,False,False,,2
2021,2,11,Boise St.,UNLV,H,78.0,66.0,False,False,,2
2021,2,13,Boise St.,UNLV,H,61.0,59.0,False,False,,2
2021,2,17,Boise St.,Utah St.,H,79.0,70.0,False,False,,2
2021,2,19,Boise St.,Utah St.,H,81.0,77.0,False,False,,2
2021,2,25,Boise St.,San Diego St.,V,66.0,78.0,False,False,,2
2021,2,27,Boise St.,San Diego St.,V,58.0,62.0,False,False,,2
2021,3,2,Boise St.,Fresno St.,H,64.0,67.0,False,False,,2
2021,3,11,Boise St.,Nevada,N,82.0,89.0,False,False,,2
2021,3,18,Boise St.,SMU,N,85.0,84.0,False,False,,2
2021,3,25,Boise St.,Memphis,N,56.0,59.0,False,False,,2
2020,11,25,Boston College,Villanova,N,67.0,76.0,False,False,,2
2020,11,26,Boston College,Rhode Island,N,69.0,64.0,False,False,,2
2020,11,30,Boston College,St. John's (NY),N,93.0,97.0,False,False,,2
2020,12,3,Boston College,Florida,N,70.0,90.0,False,False,,2
2020,12,4,Boston College,Rhode Island,H,,,True,False,,2
2020,12,8,Boston College,Minnesota,V,80.0,85.0,False,False,,2
2020,12,12,Boston College,Syracuse,H,63.0,101.0,False,False,,2
2020,12,22,Boston College,Maine,H,78.0,62.0,False,False,,2
2020,12,22,Boston College,California,H,,,True,False,,2
2020,12,30,Boston College,NC State,V,76.0,79.0,False,False,,2
2021,1,2,Boston College,Louisville,H,64.0,76.0,False,False,,2
2021,1,6,Boston College,Duke,V,82.0,83.0,False,False,,2
2021,1,9,Boston College,Virginia,H,49.0,61.0,False,False,,2
2021,1,12,Boston College,Miami (FL),H,84.0,62.0,False,False,,2
2021,1,16,Boston College,Notre Dame,V,70.0,80.0,False,False,,2
2021,1,20,Boston College,Virginia Tech,V,,,False,True,,2
2021,1,23,Boston College,Pittsburgh,H,,,False,True,,2
2021,1,26,Boston College,Clemson,V,,,False,True,,2
2021,1,30,Boston College,Louisville,V,,,False,True,,2
2021,2,2,Boston College,Florida St.,H,,,False,True,,2
2021,2,6,Boston College,NC State,H,65.0,81.0,False,False,,2
2021,2,10,Boston College,Wake Forest,H,65.0,69.0,False,False,,2
2021,2,13,Boston College,Syracuse,V,67.0,75.0,False,False,,2
2021,2,17,Boston College,Georgia Tech,V,,,False,True,,2
2021,2,23,Boston College,North Carolina,H,,,False,True,,2
2021,2,27,Boston College,Notre Dame,H,94.0,90.0,False,False,,2
2021,3,3,Boston College,Florida St.,V,64.0,93.0,False,False,,2
2021,3,5,Boston College,Miami (FL),V,76.0,80.0,False,False,,2
2021,3,9,Boston College,Duke,N,51.0,86.0,False,False,,2
2021,1,4,Boston U.,Holy Cross,V,83.0,76.0,False,False,,2
2021,1,5,Boston U.,Holy Cross,H,66.0,68.0,False,False,,2
2021,1,9,Boston U.,Colgate,H,79.0,86.0,False,False,,2
2021,1,10,Boston U.,Colgate,H,45.0,89.0,False,False,,2
2021,1,16,Boston U.,Army West Point,H,59.0,79.0,False,False,,2
2021,1,17,Boston U.,Army West Point,H,65.0,76.0,False,False,,2
2021,1,23,Boston U.,Lafayette,V,81.0,76.0,False,False,,2
2021,1,24,Boston U.,Lafayette,V,64.0,61.0,False,False,,2
2021,1,30,Boston U.,Holy Cross,V,,,False,True,,2
2021,1,31,Boston U.,Holy Cross,H,,,False,True,,2
2021,2,6,Boston U.,Colgate,V,,,False,True,,2
2021,2,7,Boston U.,Colgate,V,,,False,True,,2
2021,2,13,Boston U.,Holy Cross,V,65.0,82.0,False,False,,2
2021,2,14,Boston U.,Holy Cross,H,86.0,68.0,False,False,,2
2021,2,17,Boston U.,Holy Cross,V,78.0,69.0,False,False,,2
2021,2,20,Boston U.,Colgate,V,72.0,82.0,False,False,,2
2021,2,21,Boston U.,Colgate,V,63.0,78.0,False,False,,2
2021,2,24,Boston U.,Holy Cross,H,75.0,86.0,False,False,,2
2021,2,27,Boston U.,Army West Point,V,75.0,63.0,False,False,,2
2021,2,28,Boston U.,Army West Point,V,55.0,57.0,False,False,,2
2021,3,3,Boston U.,Lehigh,H,69.0,58.0,False,False,,2
2021,3,6,Boston U.,Colgate,V,69.0,77.0,False,False,,2
2020,11,25,Bowling Green,Michigan,V,82.0,96.0,False,False,,2
2020,11,28,Bowling Green,South Carolina St.,H,101.0,78.0,False,False,,2
2020,11,30,Bowling Green,Appalachian St.,V,78.0,76.0,False,False,,2
2020,12,3,Bowling Green,Western Caro.,V,,,True,False,,2
